1	21.1609686609	61.1652258852	10.06262
2	20.9981684981	61.2583150183	10.06263
3	21.1609686609	61.3048595849	10.06263
4	20.9981684981	60.979047619	10.06263
5	21.052435219	60.3274236874	10.06264
6	21.2695021028	61.2583150183	10.06264
7	21.1609686609	60.373968254	10.06264
8	21.10670194	60.9325030525	10.06264
9	21.1609686609	60.7463247863	10.06266
10	21.1609686609	60.6997802198	10.06266
11	21.2695021028	60.373968254	10.06267
12	21.2152353818	60.2808791209	10.06267
13	21.1609686609	61.1652258852	10.06268
14	21.2152353818	60.5601465201	10.06268
15	21.1609686609	60.4670573871	10.06268
16	20.9981684981	60.5136019536	10.06269
17	21.2695021028	60.7463247863	10.06269
18	21.2152353818	60.979047619	10.06269
19	21.2695021028	60.5136019536	10.06269
20	21.1609686609	60.0481562882	10.06270
21	21.052435219	60.7463247863	10.06270
22	21.052435219	60.6066910867	10.06270
23	21.2152353818	60.1877899878	10.06271
24	21.052435219	60.6532356532	10.06273
25	21.10670194	60.0947008547	10.06273
26	21.2695021028	60.6066910867	10.06273
27	21.1609686609	60.2343345543	10.06273
28	21.1609686609	61.0255921856	10.06273
29	21.2152353818	60.2808791209	10.06274
30	21.2695021028	60.1877899878	10.06274
31	21.10670194	61.3048595849	10.06274
32	21.2152353818	60.0947008547	10.06275
33	21.2695021028	60.3274236874	10.06275
34	21.2152353818	60.4670573871	10.06275
35	21.2695021028	60.6997802198	10.06275
36	21.10670194	61.0255921856	10.06276
37	21.052435219	60.5601465201	10.06276
38	21.2152353818	60.7928693529	10.06276
39	21.2152353818	60.6066910867	10.06276
40	21.10670194	60.6532356532	10.06278
41	21.2695021028	60.9325030525	10.06278
42	21.2152353818	60.4205128205	10.06279
43	21.052435219	60.6066910867	10.06279
44	21.1609686609	60.4670573871	10.06280
45	21.1609686609	60.8394139194	10.06280
46	21.10670194	60.2343345543	10.06280
47	21.10670194	60.7928693529	10.06280
48	21.2152353818	60.2343345543	10.06281
49	21.10670194	60.7928693529	10.06281
50	21.10670194	60.3274236874	10.06281
51	21.1609686609	60.7928693529	10.06282
52	21.1609686609	60.6997802198	10.06282
53	21.1609686609	60.1877899878	10.06282
54	21.1609686609	60.6066910867	10.06282
55	21.1609686609	59.7223443223	10.06283
56	21.2152353818	59.9550671551	10.06285
57	21.1609686609	59.8154334554	10.06285
58	21.10670194	60.4205128205	10.06285
59	21.2695021028	60.0016117216	10.06285
60	21.052435219	59.4896214896	10.06286
61	21.2152353818	60.2808791209	10.06286
62	21.052435219	59.9085225885	10.06286
63	21.2152353818	60.6997802198	10.06286
64	21.1609686609	60.3274236874	10.06287
65	21.2152353818	59.8154334554	10.06287
66	21.2695021028	60.5136019536	10.06287
67	21.1609686609	60.1412454212	10.06287
68	21.2152353818	60.6066910867	10.06288
69	21.2152353818	60.1877899878	10.06288
70	21.3780355446	60.0947008547	10.06288
71	21.10670194	60.373968254	10.06288
72	21.3780355446	60.2808791209	10.06290
73	21.1609686609	60.2343345543	10.06290
74	21.2152353818	60.4205128205	10.06291
75	21.10670194	60.4205128205	10.06291
76	21.2695021028	59.9550671551	10.06291
77	21.052435219	60.0947008547	10.06292
78	21.10670194	61.0721367521	10.06292
79	21.2152353818	59.9550671551	10.06293
80	21.2152353818	60.373968254	10.06293
81	21.1609686609	60.979047619	10.06293
82	21.1609686609	60.0016117216	10.06293
83	21.1609686609	60.6997802198	10.06294
84	21.10670194	60.2343345543	10.06294
85	21.2152353818	60.4205128205	10.06294
86	21.1609686609	60.4670573871	10.06294
87	21.2695021028	59.9085225885	10.06295
88	21.10670194	60.5136019536	10.06295
89	21.1609686609	60.373968254	10.06297
90	21.10670194	60.5601465201	10.06297
91	21.3237688237	60.4205128205	10.06297
92	21.10670194	60.9325030525	10.06298
93	21.10670194	60.979047619	10.06298
94	21.1609686609	60.0016117216	10.06298
95	21.2695021028	60.4205128205	10.06298
96	21.2152353818	59.861978022	10.06299
97	21.10670194	61.1186813187	10.06299
98	21.2695021028	60.5136019536	10.06299
99	21.2152353818	60.2808791209	10.06299
100	21.052435219	60.5136019536	10.06299
101	21.10670194	60.1412454212	10.06300
102	21.2152353818	60.0016117216	10.06300
103	21.052435219	60.373968254	10.06300
104	21.1609686609	60.373968254	10.06301
105	20.9981684981	60.885958486	10.06302
106	21.1609686609	60.4670573871	10.06303
107	21.3237688237	59.9550671551	10.06303
108	21.2152353818	60.6066910867	10.06304
109	21.10670194	59.8154334554	10.06304
110	21.2695021028	60.6997802198	10.06304
111	21.10670194	60.1412454212	10.06304
112	21.052435219	59.7223443223	10.06304
113	21.10670194	60.1412454212	10.06305
114	21.2152353818	59.861978022	10.06305
115	21.2152353818	60.373968254	10.06305
116	21.2152353818	59.8154334554	10.06305
117	21.2152353818	60.5136019536	10.06306
118	21.3237688237	60.0481562882	10.06306
119	21.2695021028	60.6997802198	10.06306
120	21.3237688237	61.0721367521	10.06307
121	21.3237688237	60.1877899878	10.06307
122	21.2695021028	61.1186813187	10.06309
123	21.2152353818	60.0947008547	10.06309
124	21.2152353818	60.5601465201	10.06309
125	21.3237688237	60.8394139194	10.06310
126	21.2152353818	60.6066910867	10.06310
127	21.1609686609	60.4205128205	10.06310
128	21.1609686609	59.7688888889	10.06310
129	21.2152353818	60.6532356532	10.06310
130	21.3780355446	60.7928693529	10.06311
131	21.2695021028	60.8394139194	10.06311
132	21.3237688237	60.4205128205	10.06311
133	21.1609686609	60.3274236874	10.06311
134	21.3237688237	60.0947008547	10.06312
135	21.1609686609	60.0481562882	10.06312
136	21.2152353818	59.9085225885	10.06312
137	21.2695021028	60.1877899878	10.06312
138	21.2695021028	59.6292551893	10.06313
139	21.2695021028	60.3274236874	10.06314
140	21.2152353818	59.861978022	10.06314
141	21.2695021028	59.6292551893	10.06315
142	21.2152353818	59.5361660562	10.06315
143	21.2695021028	59.34998779	10.06316
144	21.2152353818	60.4205128205	10.06316
145	21.2695021028	59.1172649573	10.06316
146	21.2695021028	59.9085225885	10.06316
147	21.3237688237	60.0947008547	10.06316
148	21.4323022656	59.6757997558	10.06317
149	21.3237688237	60.0481562882	10.06317
150	21.2152353818	59.34998779	10.06317
151	21.2695021028	59.9085225885	10.06317
152	21.3780355446	59.3034432234	10.06318
153	21.2695021028	59.3034432234	10.06318
154	21.3780355446	59.5827106227	10.06318
155	21.3237688237	59.7223443223	10.06318
156	21.3237688237	59.5827106227	10.06319
157	21.3237688237	60.1412454212	10.06319
158	21.2695021028	60.2343345543	10.06321
159	21.3237688237	59.4896214896	10.06321
